asset_id;asset_name;voltage_level;criticality;measurement_uuid;measured_at;overall_severity;humidity;temperature;method;unit;value;reading_severity;threshold_watch;threshold_warning;threshold_critical;reading_point_name;phase;position;lab_fault_type;lab_status;h2_ppm
TR-51A;TR-51A;;Medium;d2204413-1d8d-7fe8-3e2a-6fce6b817ccb;2020-09-18;Normal;55.33;34.4;UHF;mV;14.681;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;7
TR-51A;TR-51A;;Medium;d2204413-1d8d-7fe8-3e2a-6fce6b817ccb;2020-09-18;Normal;55.33;34.4;UHF;mV;15.701;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;7
TR-51A;TR-51A;;Medium;18c52ccc-d3e6-b730-0ce8-be308a7a4fdd;2023-03-27;Normal;49.32;32.68;UHF;mV;37.846;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-51A;TR-51A;;Medium;18c52ccc-d3e6-b730-0ce8-be308a7a4fdd;2023-03-27;Normal;49.32;32.68;UHF;mV;38.46;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-51A;TR-51A;;Medium;18c52ccc-d3e6-b730-0ce8-be308a7a4fdd;2023-03-27;Normal;49.32;32.68;UHF;mV;24.866;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-51A;TR-51A;;Medium;18c52ccc-d3e6-b730-0ce8-be308a7a4fdd;2023-03-27;Normal;49.32;32.68;UHF;mV;26.177;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-51A;TR-51A;;Medium;18c52ccc-d3e6-b730-0ce8-be308a7a4fdd;2023-03-27;Normal;49.32;32.68;UHF;mV;21.301;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-51A;TR-51A;;Medium;18c52ccc-d3e6-b730-0ce8-be308a7a4fdd;2023-03-27;Normal;49.32;32.68;UHF;mV;21.588;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-51A;TR-51A;;Medium;3cfa955e-f805-31b0-103b-a26994b368c6;2023-11-23;Normal;41.62;35.57;UHF;mV;24.809;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-51A;TR-51A;;Medium;3cfa955e-f805-31b0-103b-a26994b368c6;2023-11-23;Normal;41.62;35.57;UHF;mV;21.451;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-51A;TR-51A;;Medium;3cfa955e-f805-31b0-103b-a26994b368c6;2023-11-23;Normal;41.62;35.57;UHF;mV;14.769;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-51A;TR-51A;;Medium;3cfa955e-f805-31b0-103b-a26994b368c6;2023-11-23;Normal;41.62;35.57;UHF;mV;14.4;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-51A;TR-51A;;Medium;3cfa955e-f805-31b0-103b-a26994b368c6;2023-11-23;Normal;41.62;35.57;UHF;mV;15.633;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-51A;TR-51A;;Medium;3cfa955e-f805-31b0-103b-a26994b368c6;2023-11-23;Normal;41.62;35.57;UHF;mV;14.434;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-51;TR-51;;Medium;af55236e-6469-af7d-28fb-a0e9eaec2850;2016-11-18;Normal;47.89;37.86;UHF;mV;16.351;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;272
TR-51;TR-51;;Medium;af55236e-6469-af7d-28fb-a0e9eaec2850;2016-11-18;Normal;47.89;37.86;UHF;mV;14.642;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;272
TR-51;TR-51;;Medium;af55236e-6469-af7d-28fb-a0e9eaec2850;2016-11-18;Normal;47.89;37.86;UHF;mV;18.278;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;272
TR-51;TR-51;;Medium;af55236e-6469-af7d-28fb-a0e9eaec2850;2016-11-18;Normal;47.89;37.86;UHF;mV;18.202;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;272
TR-51;TR-51;;Medium;af55236e-6469-af7d-28fb-a0e9eaec2850;2016-11-18;Normal;47.89;37.86;UHF;mV;12.854;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;272
TR-51;TR-51;;Medium;af55236e-6469-af7d-28fb-a0e9eaec2850;2016-11-18;Normal;47.89;37.86;UHF;mV;13.989;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;272
TR-51;TR-51;;Medium;6dce50f1-fce7-e0ea-3e62-709fc5badf3b;2020-09-18;Normal;40.99;31.96;UHF;mV;23.741;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-51;TR-51;;Medium;6dce50f1-fce7-e0ea-3e62-709fc5badf3b;2020-09-18;Normal;40.99;31.96;UHF;mV;25.762;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-51;TR-51;;Medium;6dce50f1-fce7-e0ea-3e62-709fc5badf3b;2020-09-18;Normal;40.99;31.96;UHF;mV;28.733;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-51;TR-51;;Medium;6dce50f1-fce7-e0ea-3e62-709fc5badf3b;2020-09-18;Normal;40.99;31.96;UHF;mV;30.439;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-51;TR-51;;Medium;6dce50f1-fce7-e0ea-3e62-709fc5badf3b;2020-09-18;Normal;40.99;31.96;UHF;mV;26.261;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-51;TR-51;;Medium;6dce50f1-fce7-e0ea-3e62-709fc5badf3b;2020-09-18;Normal;40.99;31.96;UHF;mV;24.35;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-51;TR-51;;Medium;5245ccc2-9535-93d9-0878-33725488bf74;2023-03-27;Normal;47.96;28.79;UHF;mV;12.36;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;3
TR-51;TR-51;;Medium;5245ccc2-9535-93d9-0878-33725488bf74;2023-03-27;Normal;47.96;28.79;UHF;mV;11.636;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;3
TR-51;TR-51;;Medium;5245ccc2-9535-93d9-0878-33725488bf74;2023-03-27;Normal;47.96;28.79;UHF;mV;15.147;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;3
TR-51;TR-51;;Medium;5245ccc2-9535-93d9-0878-33725488bf74;2023-03-27;Normal;47.96;28.79;UHF;mV;15.351;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;3
TR-51;TR-51;;Medium;5245ccc2-9535-93d9-0878-33725488bf74;2023-03-27;Normal;47.96;28.79;UHF;mV;12.48;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;3
TR-51;TR-51;;Medium;5245ccc2-9535-93d9-0878-33725488bf74;2023-03-27;Normal;47.96;28.79;UHF;mV;12.781;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;3
TR-51;TR-51;;Medium;43b2b78f-0311-53f2-d74f-2d3a5e0ed293;2023-11-23;Normal;74.17;29.64;UHF;mV;4.064;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-51;TR-51;;Medium;43b2b78f-0311-53f2-d74f-2d3a5e0ed293;2023-11-23;Normal;74.17;29.64;UHF;mV;3.825;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-51;TR-51;;Medium;43b2b78f-0311-53f2-d74f-2d3a5e0ed293;2023-11-23;Normal;74.17;29.64;UHF;mV;6.799;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-51;TR-51;;Medium;43b2b78f-0311-53f2-d74f-2d3a5e0ed293;2023-11-23;Normal;74.17;29.64;UHF;mV;6.612;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-51;TR-51;;Medium;43b2b78f-0311-53f2-d74f-2d3a5e0ed293;2023-11-23;Normal;74.17;29.64;UHF;mV;4.704;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-51;TR-51;;Medium;43b2b78f-0311-53f2-d74f-2d3a5e0ed293;2023-11-23;Normal;74.17;29.64;UHF;mV;5.338;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-52;TR-52;;Medium;f510fb3b-03a7-922b-7a20-a756e06c6f88;2016-11-18;Normal;65.1;37.63;UHF;mV;9.885;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;1594
TR-52;TR-52;;Medium;f510fb3b-03a7-922b-7a20-a756e06c6f88;2016-11-18;Normal;65.1;37.63;UHF;mV;9.493;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;1594
TR-52;TR-52;;Medium;f510fb3b-03a7-922b-7a20-a756e06c6f88;2016-11-18;Normal;65.1;37.63;UHF;mV;7.383;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;1594
TR-52;TR-52;;Medium;f510fb3b-03a7-922b-7a20-a756e06c6f88;2016-11-18;Normal;65.1;37.63;UHF;mV;6.749;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;1594
TR-52;TR-52;;Medium;f510fb3b-03a7-922b-7a20-a756e06c6f88;2016-11-18;Normal;65.1;37.63;UHF;mV;11.585;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;1594
TR-52;TR-52;;Medium;f510fb3b-03a7-922b-7a20-a756e06c6f88;2016-11-18;Normal;65.1;37.63;UHF;mV;11.419;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;1594
TR-52;TR-52;;Medium;49661162-5912-843a-5b82-1b5386929d0e;2020-09-18;Normal;55.79;29.36;UHF;mV;20.935;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;914
TR-52;TR-52;;Medium;49661162-5912-843a-5b82-1b5386929d0e;2020-09-18;Normal;55.79;29.36;UHF;mV;20.432;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;914
TR-52;TR-52;;Medium;49661162-5912-843a-5b82-1b5386929d0e;2020-09-18;Normal;55.79;29.36;UHF;mV;24.688;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;914
TR-52;TR-52;;Medium;49661162-5912-843a-5b82-1b5386929d0e;2020-09-18;Normal;55.79;29.36;UHF;mV;25.414;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;914
TR-52;TR-52;;Medium;49661162-5912-843a-5b82-1b5386929d0e;2020-09-18;Normal;55.79;29.36;UHF;mV;29.922;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;914
TR-52;TR-52;;Medium;49661162-5912-843a-5b82-1b5386929d0e;2020-09-18;Normal;55.79;29.36;UHF;mV;26.628;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;914
TR-52;TR-52;;Medium;4864ead4-653d-ef8d-62c0-300bb1b4bb4c;2023-03-27;Normal;62.92;33.39;UHF;mV;8.337;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;9
TR-52;TR-52;;Medium;4864ead4-653d-ef8d-62c0-300bb1b4bb4c;2023-03-27;Normal;62.92;33.39;UHF;mV;8.17;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;9
TR-52;TR-52;;Medium;4864ead4-653d-ef8d-62c0-300bb1b4bb4c;2023-03-27;Normal;62.92;33.39;UHF;mV;7.71;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;9
TR-52;TR-52;;Medium;4864ead4-653d-ef8d-62c0-300bb1b4bb4c;2023-03-27;Normal;62.92;33.39;UHF;mV;7.0;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;9
TR-52;TR-52;;Medium;4864ead4-653d-ef8d-62c0-300bb1b4bb4c;2023-03-27;Normal;62.92;33.39;UHF;mV;9.36;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;9
TR-52;TR-52;;Medium;4864ead4-653d-ef8d-62c0-300bb1b4bb4c;2023-03-27;Normal;62.92;33.39;UHF;mV;9.395;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;9
TR-52;TR-52;;Medium;17d5a30f-f821-1017-4d1e-ab66e07eb684;2023-11-23;Normal;57.03;36.42;UHF;mV;4.103;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;9
TR-52;TR-52;;Medium;17d5a30f-f821-1017-4d1e-ab66e07eb684;2023-11-23;Normal;57.03;36.42;UHF;mV;4.551;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;9
TR-52;TR-52;;Medium;17d5a30f-f821-1017-4d1e-ab66e07eb684;2023-11-23;Normal;57.03;36.42;UHF;mV;5.541;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;9
TR-52;TR-52;;Medium;17d5a30f-f821-1017-4d1e-ab66e07eb684;2023-11-23;Normal;57.03;36.42;UHF;mV;5.184;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;9
TR-52;TR-52;;Medium;17d5a30f-f821-1017-4d1e-ab66e07eb684;2023-11-23;Normal;57.03;36.42;UHF;mV;7.902;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;9
TR-52;TR-52;;Medium;17d5a30f-f821-1017-4d1e-ab66e07eb684;2023-11-23;Normal;57.03;36.42;UHF;mV;8.854;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;9
TR-56;TR-56;;Medium;4a3d4be2-6dd5-1bc4-6f40-694e06bb64a9;2023-03-27;Normal;40.24;30.97;UHF;mV;21.018;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-56;TR-56;;Medium;4a3d4be2-6dd5-1bc4-6f40-694e06bb64a9;2023-03-27;Normal;40.24;30.97;UHF;mV;22.499;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-56;TR-56;;Medium;4a3d4be2-6dd5-1bc4-6f40-694e06bb64a9;2023-03-27;Normal;40.24;30.97;UHF;mV;13.78;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-56;TR-56;;Medium;4a3d4be2-6dd5-1bc4-6f40-694e06bb64a9;2023-03-27;Normal;40.24;30.97;UHF;mV;14.501;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-56;TR-56;;Medium;4a3d4be2-6dd5-1bc4-6f40-694e06bb64a9;2023-03-27;Normal;40.24;30.97;UHF;mV;13.992;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-56;TR-56;;Medium;4a3d4be2-6dd5-1bc4-6f40-694e06bb64a9;2023-03-27;Normal;40.24;30.97;UHF;mV;14.166;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-56;TR-56;;Medium;e917240f-2ea4-3f7f-6cd7-144137b0d304;2023-11-23;Normal;62.76;32.45;UHF;mV;31.608;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-56;TR-56;;Medium;e917240f-2ea4-3f7f-6cd7-144137b0d304;2023-11-23;Normal;62.76;32.45;UHF;mV;31.88;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-56;TR-56;;Medium;e917240f-2ea4-3f7f-6cd7-144137b0d304;2023-11-23;Normal;62.76;32.45;UHF;mV;24.454;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-56;TR-56;;Medium;e917240f-2ea4-3f7f-6cd7-144137b0d304;2023-11-23;Normal;62.76;32.45;UHF;mV;22.54;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-56;TR-56;;Medium;e917240f-2ea4-3f7f-6cd7-144137b0d304;2023-11-23;Normal;62.76;32.45;UHF;mV;20.603;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-56;TR-56;;Medium;e917240f-2ea4-3f7f-6cd7-144137b0d304;2023-11-23;Normal;62.76;32.45;UHF;mV;18.242;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-57;TR-57;;Medium;8067c4c8-2cf2-80d9-2092-29e66ca09a40;2023-03-27;Normal;67.38;32.55;UHF;mV;19.522;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-57;TR-57;;Medium;8067c4c8-2cf2-80d9-2092-29e66ca09a40;2023-03-27;Normal;67.38;32.55;UHF;mV;20.718;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-57;TR-57;;Medium;8067c4c8-2cf2-80d9-2092-29e66ca09a40;2023-03-27;Normal;67.38;32.55;UHF;mV;38.299;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-57;TR-57;;Medium;8067c4c8-2cf2-80d9-2092-29e66ca09a40;2023-03-27;Normal;67.38;32.55;UHF;mV;37.704;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-57;TR-57;;Medium;8067c4c8-2cf2-80d9-2092-29e66ca09a40;2023-03-27;Normal;67.38;32.55;UHF;mV;17.98;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-57;TR-57;;Medium;8067c4c8-2cf2-80d9-2092-29e66ca09a40;2023-03-27;Normal;67.38;32.55;UHF;mV;19.403;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-57;TR-57;;Medium;0e76d3d3-8f49-ce0e-2a94-2cebc2fe2b42;2023-11-23;Normal;64.63;32.05;UHF;mV;5.027;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;3
TR-57;TR-57;;Medium;0e76d3d3-8f49-ce0e-2a94-2cebc2fe2b42;2023-11-23;Normal;64.63;32.05;UHF;mV;4.384;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;3
TR-57;TR-57;;Medium;0e76d3d3-8f49-ce0e-2a94-2cebc2fe2b42;2023-11-23;Normal;64.63;32.05;UHF;mV;5.593;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;3
TR-57;TR-57;;Medium;0e76d3d3-8f49-ce0e-2a94-2cebc2fe2b42;2023-11-23;Normal;64.63;32.05;UHF;mV;5.566;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;3
TR-57;TR-57;;Medium;0e76d3d3-8f49-ce0e-2a94-2cebc2fe2b42;2023-11-23;Normal;64.63;32.05;UHF;mV;4.499;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;3
TR-57;TR-57;;Medium;0e76d3d3-8f49-ce0e-2a94-2cebc2fe2b42;2023-11-23;Normal;64.63;32.05;UHF;mV;4.153;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;3
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;610b8651-fd7e-4b18-9e35-afa3df6b3e20;2023-03-27;Normal;59.64;34.84;UHF;mV;17.637;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;610b8651-fd7e-4b18-9e35-afa3df6b3e20;2023-03-27;Normal;59.64;34.84;UHF;mV;16.994;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;610b8651-fd7e-4b18-9e35-afa3df6b3e20;2023-03-27;Normal;59.64;34.84;UHF;mV;28.261;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;610b8651-fd7e-4b18-9e35-afa3df6b3e20;2023-03-27;Normal;59.64;34.84;UHF;mV;29.993;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;610b8651-fd7e-4b18-9e35-afa3df6b3e20;2023-03-27;Normal;59.64;34.84;UHF;mV;21.365;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;610b8651-fd7e-4b18-9e35-afa3df6b3e20;2023-03-27;Normal;59.64;34.84;UHF;mV;20.909;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;ad665c2f-0eb3-deaa-d276-af35f947a10d;2023-11-23;Normal;66.59;28.33;UHF;mV;22.81;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;ad665c2f-0eb3-deaa-d276-af35f947a10d;2023-11-23;Normal;66.59;28.33;UHF;mV;25.946;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;ad665c2f-0eb3-deaa-d276-af35f947a10d;2023-11-23;Normal;66.59;28.33;UHF;mV;30.78;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;ad665c2f-0eb3-deaa-d276-af35f947a10d;2023-11-23;Normal;66.59;28.33;UHF;mV;34.114;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;ad665c2f-0eb3-deaa-d276-af35f947a10d;2023-11-23;Normal;66.59;28.33;UHF;mV;17.375;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-TRANSPORT-210;TR-TRANSPORT-210;;Medium;ad665c2f-0eb3-deaa-d276-af35f947a10d;2023-11-23;Normal;66.59;28.33;UHF;mV;20.454;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;6336bc18-7fa6-c583-242c-2ff1014cd959;2023-03-27;Normal;71.91;32.54;UHF;mV;11.558;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;6336bc18-7fa6-c583-242c-2ff1014cd959;2023-03-27;Normal;71.91;32.54;UHF;mV;11.821;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;6336bc18-7fa6-c583-242c-2ff1014cd959;2023-03-27;Normal;71.91;32.54;UHF;mV;8.221;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;6336bc18-7fa6-c583-242c-2ff1014cd959;2023-03-27;Normal;71.91;32.54;UHF;mV;7.371;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;6336bc18-7fa6-c583-242c-2ff1014cd959;2023-03-27;Normal;71.91;32.54;UHF;mV;7.286;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;6336bc18-7fa6-c583-242c-2ff1014cd959;2023-03-27;Normal;71.91;32.54;UHF;mV;8.241;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;578d1280-b1f7-4588-2352-369245ea3fb5;2023-11-23;Normal;47.25;30.94;UHF;mV;5.752;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;578d1280-b1f7-4588-2352-369245ea3fb5;2023-11-23;Normal;47.25;30.94;UHF;mV;5.376;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;578d1280-b1f7-4588-2352-369245ea3fb5;2023-11-23;Normal;47.25;30.94;UHF;mV;4.482;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;578d1280-b1f7-4588-2352-369245ea3fb5;2023-11-23;Normal;47.25;30.94;UHF;mV;4.184;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;578d1280-b1f7-4588-2352-369245ea3fb5;2023-11-23;Normal;47.25;30.94;UHF;mV;4.517;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;4
TR-PEPAYA-214;TR-PEPAYA-214;;Medium;578d1280-b1f7-4588-2352-369245ea3fb5;2023-11-23;Normal;47.25;30.94;UHF;mV;4.137;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;4
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;46be4736-0693-c5f7-044f-4b0e5a3c72d5;2023-03-27;Normal;50.03;28.08;UHF;mV;25.052;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;46be4736-0693-c5f7-044f-4b0e5a3c72d5;2023-03-27;Normal;50.03;28.08;UHF;mV;23.769;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;46be4736-0693-c5f7-044f-4b0e5a3c72d5;2023-03-27;Normal;50.03;28.08;UHF;mV;30.758;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;46be4736-0693-c5f7-044f-4b0e5a3c72d5;2023-03-27;Normal;50.03;28.08;UHF;mV;33.189;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;46be4736-0693-c5f7-044f-4b0e5a3c72d5;2023-03-27;Normal;50.03;28.08;UHF;mV;17.122;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;46be4736-0693-c5f7-044f-4b0e5a3c72d5;2023-03-27;Normal;50.03;28.08;UHF;mV;18.164;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;18b1cfe7-e8cb-7ae5-c9c3-eb3f19bbd3ed;2023-11-23;Normal;40.97;32.68;UHF;mV;5.783;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;18b1cfe7-e8cb-7ae5-c9c3-eb3f19bbd3ed;2023-11-23;Normal;40.97;32.68;UHF;mV;5.893;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-PEPAYA-215;TR-PEPAYA-215;;Medium;18b1cfe7-e8cb-7ae5-c9c3-eb3f19bbd3ed;2023-11-23;Normal;40.97;32.68;UHF;mV;9.51;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
